PLATFORM_NUMBER,CYCLE_NUMBER,time,JULD_LOCATION,latitude,longitude,PRES,TEMP,PSAL,TEMP_QC,PSAL_QC
,,UTC,UTC,degrees_north,degrees_east,decibar,degree_Celsius,PSU,,
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1762.8,3.569,34.81,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1788.6,3.475,34.806,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1813.0,3.388,34.803,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1837.9,3.324,34.8,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1862.8,3.257,34.797,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1888.1,3.178,34.794,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1913.1,3.11,34.791,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1938.1,3.045,34.788,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1963.1,2.967,34.785,1,1
2903891,48,2025-01-03T14:30:18Z,2025-01-03T14:30:18Z,12.933333333333334,89.81666666666666,1983.1,2.913,34.783,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,0.3,27.343,31.736,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,0.9,27.349,31.733,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1.9,27.356,31.728,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,2.9,27.359,31.726,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,4.0,27.357,31.729,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,5.1,27.357,31.756,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,6.0,27.346,31.777,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,6.9,27.337,31.787,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,7.7,27.323,31.807,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,9.0,27.313,31.834,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,10.2,27.307,31.86,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,15.9,27.316,32.031,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,25.3,27.089,33.493,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,35.8,24.436,34.659,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,45.0,22.217,34.696,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,55.7,20.744,34.739,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,65.2,19.421,34.793,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,75.5,18.078,34.841,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,86.0,17.194,34.871,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,95.4,16.403,34.898,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,105.2,15.58,34.928,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,115.2,14.795,34.952,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,125.4,14.206,34.969,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,135.1,13.776,34.987,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,145.3,13.315,34.998,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,155.4,13.048,35.008,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,165.0,12.802,35.016,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,175.4,12.484,35.025,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,185.8,12.266,35.026,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,195.8,12.097,35.034,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,212.9,12.014,35.055,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,237.8,11.886,35.065,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,262.8,11.742,35.074,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,287.8,11.489,35.067,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,312.7,11.327,35.07,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,338.0,11.126,35.061,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,363.0,10.958,35.059,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,388.0,10.784,35.055,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,412.8,10.615,35.051,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,437.8,10.412,35.041,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,462.8,10.214,35.039,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,487.9,10.052,35.039,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,512.6,9.894,35.037,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,537.6,9.794,35.035,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,562.9,9.704,35.041,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,588.2,9.511,35.031,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,613.0,9.348,35.022,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,637.9,9.295,35.023,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,663.8,9.203,35.021,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,687.9,9.139,35.028,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,712.9,9.011,35.017,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,737.9,8.823,35.01,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,762.9,8.731,35.011,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,787.9,8.604,35.002,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,813.0,8.384,34.987,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,838.0,8.111,34.979,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,863.2,7.965,34.977,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,887.8,7.833,34.977,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,912.7,7.704,34.972,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,938.0,7.549,34.965,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,963.3,7.402,34.959,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,987.8,7.249,34.952,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1012.7,7.111,34.948,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1037.9,7.004,34.945,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1062.8,6.848,34.939,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1088.1,6.715,34.934,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1112.9,6.625,34.93,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1137.7,6.51,34.925,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1163.0,6.37,34.92,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1188.0,6.251,34.915,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1212.7,6.147,34.911,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1237.8,6.029,34.907,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1262.7,5.919,34.902,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1287.5,5.8,34.898,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1313.3,5.665,34.892,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1338.2,5.544,34.887,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1362.9,5.464,34.884,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1387.9,5.363,34.881,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1413.2,5.275,34.878,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1437.8,5.106,34.871,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1462.6,5.008,34.868,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1487.5,4.98,34.866,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1512.6,4.889,34.862,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1537.6,4.787,34.859,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1563.0,4.674,34.854,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1588.8,4.539,34.849,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1613.1,4.371,34.843,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1638.0,4.234,34.837,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1662.7,4.124,34.833,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1687.9,4.077,34.831,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1712.9,3.974,34.827,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1737.7,3.864,34.822,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1762.9,3.753,34.818,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1788.3,3.638,34.813,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1812.9,3.535,34.809,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1837.9,3.455,34.805,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1862.9,3.381,34.802,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1887.8,3.3,34.798,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1912.5,3.227,34.795,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1938.3,3.164,34.792,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1962.8,3.066,34.788,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,1987.8,2.976,34.784,1,1
2903892,48,2025-01-05T14:18:25Z,2025-01-05T14:18:25Z,13.05,82.46666666666667,2013.4,2.903,34.781,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,0.2,27.891,32.895,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1.0,27.884,32.899,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,2.0,27.893,32.895,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,3.0,27.891,32.894,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,4.2,27.882,32.899,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,5.1,27.889,32.899,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,6.0,27.892,32.897,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,7.0,27.884,32.898,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,7.9,27.886,32.897,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,8.8,27.88,32.899,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,9.7,27.887,32.898,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,15.1,27.899,32.897,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,25.7,27.886,32.898,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,35.1,27.921,33.041,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,45.2,28.482,33.569,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,55.4,28.592,33.742,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,66.0,27.508,33.911,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,75.1,25.67,34.219,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,85.6,23.803,34.51,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,95.3,22.446,34.66,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,105.5,21.009,34.732,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,115.2,19.501,34.776,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,125.5,18.346,34.847,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,136.0,17.448,34.876,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,145.3,16.759,34.895,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,155.3,15.88,34.923,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,165.4,15.167,34.946,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,175.4,14.77,34.958,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,185.5,14.401,34.971,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,195.6,14.012,34.983,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,212.5,13.364,35.003,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,237.5,12.612,35.021,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,263.0,12.05,35.032,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,288.2,11.712,35.037,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,313.0,11.414,35.04,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,338.9,11.153,35.042,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,363.0,10.938,35.043,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,388.1,10.735,35.044,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,412.9,10.54,35.042,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,437.6,10.343,35.041,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,462.8,10.171,35.038,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,487.9,9.984,35.035,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,512.6,9.822,35.033,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,537.6,9.64,35.031,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,562.9,9.453,35.027,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,587.9,9.272,35.022,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,612.6,9.137,35.018,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,637.6,8.976,35.015,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,662.6,8.843,35.01,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,687.7,8.698,35.006,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,713.0,8.527,35.002,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,737.9,8.374,34.998,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,763.0,8.231,34.993,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,788.0,8.069,34.987,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,812.6,7.93,34.982,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,837.9,7.762,34.977,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,863.2,7.633,34.975,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,887.9,7.471,34.97,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,912.7,7.307,34.964,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,938.5,7.164,34.958,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,962.8,7.044,34.953,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,987.8,6.927,34.949,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1013.0,6.805,34.944,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1038.0,6.664,34.939,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1062.6,6.559,34.935,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1087.7,6.448,34.929,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1112.8,6.346,34.924,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1138.0,6.242,34.923,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1162.9,6.122,34.918,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1187.8,6.018,34.914,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1212.8,5.922,34.91,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1237.7,5.834,34.907,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1262.8,5.749,34.904,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1288.8,5.668,34.901,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1312.7,5.569,34.896,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1337.8,5.464,34.892,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1362.8,5.375,34.888,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1387.9,5.28,34.885,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1412.9,5.181,34.881,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1437.9,5.096,34.878,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1462.8,5.02,34.876,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1487.9,4.912,34.872,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1513.2,4.802,34.868,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1538.0,4.727,34.865,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1562.9,4.62,34.861,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1588.3,4.524,34.857,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1613.5,4.415,34.853,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1637.8,4.323,34.849,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1663.1,4.222,34.845,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1687.9,4.122,34.841,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1712.8,3.986,34.836,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1738.0,3.852,34.83,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1762.8,3.753,34.826,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1787.7,3.643,34.821,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1812.7,3.549,34.817,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1837.6,3.462,34.814,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1862.6,3.356,34.81,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1887.7,3.264,34.806,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1913.5,3.174,34.802,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1937.8,3.111,34.799,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1962.9,3.046,34.796,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,1987.8,2.986,34.794,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,2012.5,2.912,34.79,1,1
4903775,48,2025-01-01T14:22:27Z,2025-01-01T14:22:27Z,14.65,89.0,2029.2,2.86,34.789,1,1
4903776,48,2025-01-03T14:20:04Z,2025-01-03T14:20:04Z,9.95,88.81666666666666,0.3,28.772,33.274,1,1
4903776,48,2025-01-03T14:20:04Z,2025-01-03T14:20:04Z,9.95,88.81666666666666,0.8,28.77,33.276,1,1
4903776,48,2025-01-03T14:20:04Z,2025-01-03T14:20:04Z,9.95,88.81666666666666,1.8,28.77,33.276,1,1
4903776,48,2025-01-03T14:20:04Z,2025-01-03T14:20:04Z,9.95,88.81666666666666,3.1,28.782,33.271,1,1
